flowerID,leafID,contrast,visual_system
flower_Scholtzia_spathulata,leaves_Eucalyptus_petiolaris,3.756661754,USML
flower_Scholtzia_spathulata,leaves_Eucalyptus_wyolensis,5.914449542,USML
flower_Scholtzia_spathulata,leaves_Eremophila_maculata,3.245319345,USML
flower_Scholtzia_spathulata,leaves_Verticordia_dichroma,6.450905444,USML
flower_Scholtzia_spathulata,leaves_Chamelaucium_uncinatum,6.776302817,USML
flower_Scholtzia_spathulata,leaves_Gastrolobium_bilobus,4.033683453,USML
flower_Scholtzia_spathulata,leaves_Eremophila_calorhabdos,3.272398711,USML
flower_Scholtzia_spathulata,leaves_Scholtzia_spathulata,5.021668852,USML
flower_Scholtzia_spathulata,leaves_Goodenia_sp,4.229786022,USML
flower_Scholtzia_spathulata,leaves_Eremophila_hygrophana,4.41782895,USML
flower_Scholtzia_spathulata,leaves_Eremophila_georgei,3.185076703,USML
flower_Scholtzia_spathulata,leaves_Eucalyptus_sp1,3.819489177,USML
flower_Scholtzia_spathulata,leaves_Eucalyptus_sp2,3.518942,USML
flower_Scholtzia_spathulata,leaves_Eucalyptus_sp3,3.534033332,USML
flower_Scholtzia_spathulata,leaves_Callistemon_salignus,3.463468081,USML
flower_Scholtzia_spathulata,leaves_Grevillea_x_semperflorens,6.006160058,USML
flower_Scholtzia_spathulata,leaves_Senna_artemisioides,3.960261314,USML
flower_Scholtzia_spathulata,leaves_Senna_sp,4.76962799,USML
flower_Scholtzia_spathulata,leaves_Chorizema_cordatum,4.533510995,USML
flower_Scholtzia_spathulata,leaves_Melaleuca_spathulata,5.370590878,USML
flower_Scholtzia_spathulata,leaves_Phebalium_sp,3.807025742,USML
flower_Scholtzia_spathulata,leaves_Grevillea_barklyana,3.868310623,USML
flower_Scholtzia_spathulata,leaves_Acacia_spilleriana,4.76839148,USML
flower_Scholtzia_spathulata,leaves_Ozothamnus_diosmifolius,5.553978413,USML
flower_Scholtzia_spathulata,leaves_Eriostemon_australasius,3.124027202,USML
flower_Scholtzia_spathulata,leaves_Chamelaucium_.Lilac_Spring.,6.236827112,USML
flower_Scholtzia_spathulata,leaves_Epacris_impressa_.Bega.,5.494961103,USML
flower_Scholtzia_spathulata,leaves_Epacris_longiflora,4.126689248,USML
flower_Scholtzia_spathulata,leaves_Actinotus_helianthi,2.973258384,USML
flower_Scholtzia_spathulata,leaves_Leptospermum_liversidgei,4.459252055,USML
flower_Scholtzia_spathulata,leaves_Leptospermum_.Freya.,5.453185683,USML
flower_Goodenia_sp,leaves_Eucalyptus_celastroides,5.762904171,USML
flower_Goodenia_sp,leaves_Melaleuca_conothamnoides,5.211930687,USML
flower_Goodenia_sp,leaves_Scholtzia_capitata,5.797811518,USML
flower_Goodenia_sp,leaves_Eremophila_laanii,7.132613134,USML
flower_Goodenia_sp,leaves_Callistemon_phoeniceus,6.024839421,USML
flower_Goodenia_sp,leaves_Grevillea_asteriscosa,6.343805502,USML
flower_Goodenia_sp,leaves_Grevillea_eriostachys,5.1937586,USML
flower_Goodenia_sp,leaves_Melaleuca_fulgens,6.033109576,USML
flower_Goodenia_sp,leaves_Verticordia_plumosa,5.381725657,USML
flower_Goodenia_sp,leaves_Acacia_glaucoptera,4.79629621,USML
flower_Goodenia_sp,leaves_Goodenia_scapigera,5.136469455,USML
flower_Goodenia_sp,leaves_Calothamnus_quadrifidus,17.68436252,USML
flower_Goodenia_sp,leaves_Eremophila_nivea,5.75850165,USML
flower_Goodenia_sp,leaves_Olearia_homolepis,5.602453893,USML
flower_Goodenia_sp,leaves_Daviesia_longifolia,6.040529607,USML
flower_Goodenia_sp,leaves_Eucalyptus_petiolaris,5.350943073,USML
flower_Goodenia_sp,leaves_Eucalyptus_wyolensis,6.216461326,USML
flower_Goodenia_sp,leaves_Eremophila_maculata,6.054098187,USML
flower_Goodenia_sp,leaves_Verticordia_dichroma,7.151514111,USML
flower_Goodenia_sp,leaves_Chamelaucium_uncinatum,7.213161575,USML
flower_Goodenia_sp,leaves_Gastrolobium_bilobus,4.738240069,USML
flower_Goodenia_sp,leaves_Eremophila_calorhabdos,5.182892369,USML
flower_Goodenia_sp,leaves_Scholtzia_spathulata,6.067293756,USML
flower_Goodenia_sp,leaves_Goodenia_sp,4.966569468,USML
flower_Goodenia_sp,leaves_Eremophila_hygrophana,10.79510488,USML
flower_Goodenia_sp,leaves_Eremophila_georgei,5.920907987,USML
flower_Goodenia_sp,leaves_Eucalyptus_sp1,5.482998228,USML
flower_Goodenia_sp,leaves_Eucalyptus_sp2,5.365228903,USML
flower_Goodenia_sp,leaves_Eucalyptus_sp3,5.465597474,USML
flower_Goodenia_sp,leaves_Callistemon_salignus,5.24160111,USML
flower_Goodenia_sp,leaves_Grevillea_x_semperflorens,6.855219839,USML
flower_Goodenia_sp,leaves_Senna_artemisioides,5.004852245,USML
flower_Goodenia_sp,leaves_Senna_sp,5.945733857,USML
flower_Goodenia_sp,leaves_Chorizema_cordatum,5.670483816,USML
flower_Goodenia_sp,leaves_Melaleuca_spathulata,6.360536509,USML
flower_Goodenia_sp,leaves_Phebalium_sp,5.20137924,USML
flower_Goodenia_sp,leaves_Grevillea_barklyana,5.398178998,USML
flower_Goodenia_sp,leaves_Acacia_spilleriana,6.097992338,USML
flower_Goodenia_sp,leaves_Ozothamnus_diosmifolius,6.51882374,USML
flower_Goodenia_sp,leaves_Eriostemon_australasius,5.589539526,USML
flower_Goodenia_sp,leaves_Chamelaucium_.Lilac_Spring.,6.866650972,USML
flower_Goodenia_sp,leaves_Epacris_impressa_.Bega.,6.698581739,USML
flower_Goodenia_sp,leaves_Epacris_longiflora,5.609595416,USML
flower_Goodenia_sp,leaves_Actinotus_helianthi,5.457392493,USML
flower_Goodenia_sp,leaves_Leptospermum_liversidgei,5.770939804,USML
flower_Goodenia_sp,leaves_Leptospermum_.Freya.,6.383178367,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_celastroides,6.103218138,USML
flower_Eremophila_hygrophana,leaves_Melaleuca_conothamnoides,7.5318569,USML
flower_Eremophila_hygrophana,leaves_Scholtzia_capitata,5.966646274,USML
flower_Eremophila_hygrophana,leaves_Eremophila_laanii,7.925823335,USML
flower_Eremophila_hygrophana,leaves_Callistemon_phoeniceus,6.118952968,USML
flower_Eremophila_hygrophana,leaves_Grevillea_asteriscosa,7.412359098,USML
flower_Eremophila_hygrophana,leaves_Grevillea_eriostachys,7.637031766,USML
flower_Eremophila_hygrophana,leaves_Melaleuca_fulgens,5.808340599,USML
flower_Eremophila_hygrophana,leaves_Verticordia_plumosa,6.306863991,USML
flower_Eremophila_hygrophana,leaves_Acacia_glaucoptera,6.676744352,USML
flower_Eremophila_hygrophana,leaves_Goodenia_scapigera,7.813076387,USML
flower_Eremophila_hygrophana,leaves_Calothamnus_quadrifidus,16.21006921,USML
flower_Eremophila_hygrophana,leaves_Eremophila_nivea,5.825166077,USML
flower_Eremophila_hygrophana,leaves_Olearia_homolepis,9.264613302,USML
flower_Eremophila_hygrophana,leaves_Daviesia_longifolia,5.763344343,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_petiolaris,6.396620554,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_wyolensis,6.062038939,USML
flower_Eremophila_hygrophana,leaves_Eremophila_maculata,5.694155009,USML
flower_Eremophila_hygrophana,leaves_Verticordia_dichroma,5.644338672,USML
flower_Eremophila_hygrophana,leaves_Chamelaucium_uncinatum,5.86915022,USML
flower_Eremophila_hygrophana,leaves_Gastrolobium_bilobus,7.194787195,USML
flower_Eremophila_hygrophana,leaves_Eremophila_calorhabdos,6.667785143,USML
flower_Eremophila_hygrophana,leaves_Scholtzia_spathulata,5.722848532,USML
flower_Eremophila_hygrophana,leaves_Goodenia_sp,6.792897262,USML
flower_Eremophila_hygrophana,leaves_Eremophila_hygrophana,9.232263572,USML
flower_Eremophila_hygrophana,leaves_Eremophila_georgei,5.849721717,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_sp1,6.227912029,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_sp2,6.437372801,USML
flower_Eremophila_hygrophana,leaves_Eucalyptus_sp3,6.38220577,USML
flower_Eremophila_hygrophana,leaves_Callistemon_salignus,8.493516128,USML
flower_Eremophila_hygrophana,leaves_Grevillea_x_semperflorens,5.569865078,USML
flower_Eremophila_hygrophana,leaves_Senna_artemisioides,6.682711027,USML
flower_Eremophila_hygrophana,leaves_Senna_sp,5.86681231,USML
flower_Eremophila_hygrophana,leaves_Chorizema_cordatum,6.148336049,USML
flower_Eremophila_hygrophana,leaves_Melaleuca_spathulata,5.617424926,USML
flower_Eremophila_hygrophana,leaves_Phebalium_sp,6.85722537,USML
flower_Eremophila_hygrophana,leaves_Grevillea_barklyana,6.269023572,USML
flower_Eremophila_hygrophana,leaves_Acacia_spilleriana,5.754465652,USML
flower_Eremophila_hygrophana,leaves_Ozothamnus_diosmifolius,5.566658493,USML
flower_Eremophila_hygrophana,leaves_Eriostemon_australasius,6.484932629,USML
flower_Eremophila_hygrophana,leaves_Chamelaucium_.Lilac_Spring.,5.704224377,USML
flower_Eremophila_hygrophana,leaves_Epacris_impressa_.Bega.,5.42344701,USML
flower_Eremophila_hygrophana,leaves_Epacris_longiflora,6.058158045,USML
flower_Eremophila_hygrophana,leaves_Actinotus_helianthi,6.662629116,USML
flower_Eremophila_hygrophana,leaves_Leptospermum_liversidgei,5.819090661,USML
flower_Eremophila_hygrophana,leaves_Leptospermum_.Freya.,5.742599199,USML
flower_Eremophila_georgei,leaves_Eucalyptus_celastroides,5.311647972,USML
flower_Eremophila_georgei,leaves_Melaleuca_conothamnoides,5.404696243,USML
flower_Eremophila_georgei,leaves_Scholtzia_capitata,6.866879717,USML
flower_Eremophila_georgei,leaves_Eremophila_laanii,4.080168661,USML
flower_Eremophila_georgei,leaves_Callistemon_phoeniceus,7.482039393,USML
flower_Eremophila_georgei,leaves_Grevillea_asteriscosa,4.164708498,USML
flower_Eremophila_georgei,leaves_Grevillea_eriostachys,5.238332345,USML
flower_Eremophila_georgei,leaves_Melaleuca_fulgens,6.876940096,USML
flower_Eremophila_georgei,leaves_Verticordia_plumosa,6.708423834,USML
flower_Eremophila_georgei,leaves_Acacia_glaucoptera,6.285317813,USML
flower_Eremophila_georgei,leaves_Goodenia_scapigera,5.49885973,USML
flower_Eremophila_georgei,leaves_Calothamnus_quadrifidus,11.09639474,USML
flower_Eremophila_georgei,leaves_Eremophila_nivea,6.498090743,USML
flower_Eremophila_georgei,leaves_Olearia_homolepis,5.871654515,USML
flower_Eremophila_georgei,leaves_Daviesia_longifolia,6.866117912,USML
flower_Eremophila_georgei,leaves_Eucalyptus_petiolaris,5.914651852,USML
flower_Eremophila_georgei,leaves_Eucalyptus_wyolensis,7.711222271,USML
flower_Eremophila_georgei,leaves_Eremophila_maculata,5.303073764,USML
flower_Eremophila_georgei,leaves_Verticordia_dichroma,8.064618096,USML
flower_Eremophila_georgei,leaves_Chamelaucium_uncinatum,8.391887384,USML
flower_Eremophila_georgei,leaves_Gastrolobium_bilobus,6.289466378,USML
flower_Eremophila_georgei,leaves_Eremophila_calorhabdos,5.500970469,USML
flower_Eremophila_georgei,leaves_Scholtzia_spathulata,6.861777442,USML
flower_Eremophila_georgei,leaves_Goodenia_sp,6.410380226,USML
flower_Eremophila_georgei,leaves_Eremophila_hygrophana,3.941889696,USML
flower_Eremophila_georgei,leaves_Eremophila_georgei,5.284658991,USML
flower_Eremophila_georgei,leaves_Eucalyptus_sp1,5.938155476,USML
flower_Eremophila_georgei,leaves_Eucalyptus_sp2,5.706330964,USML
flower_Eremophila_georgei,leaves_Eucalyptus_sp3,5.714828,USML
flower_Eremophila_georgei,leaves_Callistemon_salignus,5.633475822,USML
flower_Eremophila_georgei,leaves_Grevillea_x_semperflorens,7.672627522,USML
flower_Eremophila_georgei,leaves_Senna_artemisioides,6.139143327,USML
flower_Eremophila_georgei,leaves_Senna_sp,6.700321428,USML
flower_Eremophila_georgei,leaves_Chorizema_cordatum,6.563121261,USML
flower_Eremophila_georgei,leaves_Melaleuca_spathulata,7.139073003,USML
flower_Eremophila_georgei,leaves_Phebalium_sp,6.041835608,USML
flower_Eremophila_georgei,leaves_Grevillea_barklyana,5.984820996,USML
flower_Eremophila_georgei,leaves_Acacia_spilleriana,6.675884612,USML
flower_Eremophila_georgei,leaves_Ozothamnus_diosmifolius,7.281749339,USML
flower_Eremophila_georgei,leaves_Eriostemon_australasius,5.358389472,USML
flower_Eremophila_georgei,leaves_Chamelaucium_.Lilac_Spring.,7.892722665,USML
flower_Eremophila_georgei,leaves_Epacris_impressa_.Bega.,7.20934443,USML
flower_Eremophila_georgei,leaves_Epacris_longiflora,6.174162615,USML
flower_Eremophila_georgei,leaves_Actinotus_helianthi,5.238705049,USML
flower_Eremophila_georgei,leaves_Leptospermum_liversidgei,6.387658728,USML
flower_Eremophila_georgei,leaves_Leptospermum_.Freya.,7.26222245,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_celastroides,3.958624643,USML
flower_Eucalyptus_sp1,leaves_Melaleuca_conothamnoides,2.874704249,USML
flower_Eucalyptus_sp1,leaves_Scholtzia_capitata,6.002606284,USML
flower_Eucalyptus_sp1,leaves_Eremophila_laanii,0.757896758,USML
flower_Eucalyptus_sp1,leaves_Callistemon_phoeniceus,6.670160054,USML
flower_Eucalyptus_sp1,leaves_Grevillea_asteriscosa,1.367576747,USML
flower_Eucalyptus_sp1,leaves_Grevillea_eriostachys,2.608268721,USML
flower_Eucalyptus_sp1,leaves_Melaleuca_fulgens,6.094896452,USML
flower_Eucalyptus_sp1,leaves_Verticordia_plumosa,5.558509952,USML
flower_Eucalyptus_sp1,leaves_Acacia_glaucoptera,4.918750536,USML
flower_Eucalyptus_sp1,leaves_Goodenia_scapigera,2.770718784,USML
flower_Eucalyptus_sp1,leaves_Calothamnus_quadrifidus,11.05042155,USML
flower_Eucalyptus_sp1,leaves_Eremophila_nivea,5.694276602,USML
flower_Eucalyptus_sp1,leaves_Olearia_homolepis,2.327023595,USML
flower_Eucalyptus_sp1,leaves_Daviesia_longifolia,6.132728422,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_petiolaris,4.463977387,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_wyolensis,7.048325863,USML
flower_Eucalyptus_sp1,leaves_Eremophila_maculata,4.272918817,USML
flower_Eucalyptus_sp1,leaves_Verticordia_dichroma,7.767213715,USML
flower_Eucalyptus_sp1,leaves_Chamelaucium_uncinatum,8.073596978,USML
flower_Eucalyptus_sp1,leaves_Gastrolobium_bilobus,4.333840087,USML
flower_Eucalyptus_sp1,leaves_Eremophila_calorhabdos,3.791847621,USML
flower_Eucalyptus_sp1,leaves_Scholtzia_spathulata,6.167042737,USML
flower_Eucalyptus_sp1,leaves_Goodenia_sp,4.79987369,USML
flower_Eucalyptus_sp1,leaves_Eremophila_hygrophana,3.522435706,USML
flower_Eucalyptus_sp1,leaves_Eremophila_georgei,4.138244945,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_sp1,4.619310947,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_sp2,4.178255145,USML
flower_Eucalyptus_sp1,leaves_Eucalyptus_sp3,4.212708392,USML
flower_Eucalyptus_sp1,leaves_Callistemon_salignus,2.434949993,USML
flower_Eucalyptus_sp1,leaves_Grevillea_x_semperflorens,7.292264242,USML
flower_Eucalyptus_sp1,leaves_Senna_artemisioides,4.561270911,USML
flower_Eucalyptus_sp1,leaves_Senna_sp,5.8123875,USML
flower_Eucalyptus_sp1,leaves_Chorizema_cordatum,5.429312338,USML
flower_Eucalyptus_sp1,leaves_Melaleuca_spathulata,6.581313914,USML
flower_Eucalyptus_sp1,leaves_Phebalium_sp,4.231519886,USML
flower_Eucalyptus_sp1,leaves_Grevillea_barklyana,4.662457132,USML
flower_Eucalyptus_sp1,leaves_Acacia_spilleriana,5.845329514,USML
flower_Eucalyptus_sp1,leaves_Ozothamnus_diosmifolius,6.799661073,USML
flower_Eucalyptus_sp1,leaves_Eriostemon_australasius,3.68585355,USML
flower_Eucalyptus_sp1,leaves_Chamelaucium_.Lilac_Spring.,7.518812285,USML
flower_Eucalyptus_sp1,leaves_Epacris_impressa_.Bega.,6.762669208,USML
flower_Eucalyptus_sp1,leaves_Epacris_longiflora,5.037939638,USML
flower_Eucalyptus_sp1,leaves_Actinotus_helianthi,3.420066504,USML
flower_Eucalyptus_sp1,leaves_Leptospermum_liversidgei,5.526655434,USML
flower_Eucalyptus_sp1,leaves_Leptospermum_.Freya.,6.608725714,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_celastroides,3.597166846,USML
flower_Eucalyptus_sp2,leaves_Melaleuca_conothamnoides,4.415935058,USML
flower_Eucalyptus_sp2,leaves_Scholtzia_capitata,3.292689347,USML
flower_Eucalyptus_sp2,leaves_Eremophila_laanii,6.037233711,USML
flower_Eucalyptus_sp2,leaves_Callistemon_phoeniceus,3.759757709,USML
flower_Eucalyptus_sp2,leaves_Grevillea_asteriscosa,4.948776589,USML
flower_Eucalyptus_sp2,leaves_Grevillea_eriostachys,4.322809085,USML
flower_Eucalyptus_sp2,leaves_Melaleuca_fulgens,3.505233705,USML
flower_Eucalyptus_sp2,leaves_Verticordia_plumosa,3.268115168,USML
flower_Eucalyptus_sp2,leaves_Acacia_glaucoptera,2.465800452,USML
flower_Eucalyptus_sp2,leaves_Goodenia_scapigera,4.595962431,USML
flower_Eucalyptus_sp2,leaves_Calothamnus_quadrifidus,16.68522173,USML
flower_Eucalyptus_sp2,leaves_Eremophila_nivea,2.874387278,USML
flower_Eucalyptus_sp2,leaves_Olearia_homolepis,5.995669129,USML
flower_Eucalyptus_sp2,leaves_Daviesia_longifolia,3.372817048,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_petiolaris,3.462131863,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_wyolensis,3.708823414,USML
flower_Eucalyptus_sp2,leaves_Eremophila_maculata,3.519384687,USML
flower_Eucalyptus_sp2,leaves_Verticordia_dichroma,4.335656511,USML
flower_Eucalyptus_sp2,leaves_Chamelaucium_uncinatum,4.519982772,USML
flower_Eucalyptus_sp2,leaves_Gastrolobium_bilobus,3.786627582,USML
flower_Eucalyptus_sp2,leaves_Eremophila_calorhabdos,3.364188238,USML
flower_Eucalyptus_sp2,leaves_Scholtzia_spathulata,3.306638311,USML
flower_Eucalyptus_sp2,leaves_Goodenia_sp,3.525128848,USML
flower_Eucalyptus_sp2,leaves_Eremophila_hygrophana,9.142417128,USML
flower_Eucalyptus_sp2,leaves_Eremophila_georgei,3.486566377,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_sp1,3.424668564,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_sp2,3.496797988,USML
flower_Eucalyptus_sp2,leaves_Eucalyptus_sp3,3.62130394,USML
flower_Eucalyptus_sp2,leaves_Callistemon_salignus,5.205920298,USML
flower_Eucalyptus_sp2,leaves_Grevillea_x_semperflorens,4.016833783,USML
flower_Eucalyptus_sp2,leaves_Senna_artemisioides,3.313027699,USML
flower_Eucalyptus_sp2,leaves_Senna_sp,3.576477886,USML
flower_Eucalyptus_sp2,leaves_Chorizema_cordatum,3.659916482,USML
flower_Eucalyptus_sp2,leaves_Melaleuca_spathulata,3.53573285,USML
flower_Eucalyptus_sp2,leaves_Phebalium_sp,3.989740525,USML
flower_Eucalyptus_sp2,leaves_Grevillea_barklyana,3.310895916,USML
flower_Eucalyptus_sp2,leaves_Acacia_spilleriana,3.693143596,USML
flower_Eucalyptus_sp2,leaves_Ozothamnus_diosmifolius,3.637841313,USML
flower_Eucalyptus_sp2,leaves_Eriostemon_australasius,3.861813718,USML
flower_Eucalyptus_sp2,leaves_Chamelaucium_.Lilac_Spring.,4.035750182,USML
flower_Eucalyptus_sp2,leaves_Epacris_impressa_.Bega.,3.869012146,USML
flower_Eucalyptus_sp2,leaves_Epacris_longiflora,3.364702497,USML
flower_Eucalyptus_sp2,leaves_Actinotus_helianthi,3.776951552,USML
flower_Eucalyptus_sp2,leaves_Leptospermum_liversidgei,3.036087016,USML
flower_Eucalyptus_sp2,leaves_Leptospermum_.Freya.,3.886833863,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_celastroides,5.611516112,USML
flower_Eucalyptus_sp3,leaves_Melaleuca_conothamnoides,4.667969304,USML
flower_Eucalyptus_sp3,leaves_Scholtzia_capitata,7.645759441,USML
flower_Eucalyptus_sp3,leaves_Eremophila_laanii,2.282163425,USML
flower_Eucalyptus_sp3,leaves_Callistemon_phoeniceus,8.298970183,USML
flower_Eucalyptus_sp3,leaves_Grevillea_asteriscosa,3.183311809,USML
flower_Eucalyptus_sp3,leaves_Grevillea_eriostachys,4.445287571,USML
flower_Eucalyptus_sp3,leaves_Melaleuca_fulgens,7.706213691,USML
flower_Eucalyptus_sp3,leaves_Verticordia_plumosa,7.247682105,USML
flower_Eucalyptus_sp3,leaves_Acacia_glaucoptera,6.688495373,USML
flower_Eucalyptus_sp3,leaves_Goodenia_scapigera,4.571049374,USML
flower_Eucalyptus_sp3,leaves_Calothamnus_quadrifidus,9.263941876,USML
flower_Eucalyptus_sp3,leaves_Eremophila_nivea,7.340888771,USML
flower_Eucalyptus_sp3,leaves_Olearia_homolepis,3.852043126,USML
flower_Eucalyptus_sp3,leaves_Daviesia_longifolia,7.746079917,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_petiolaris,6.165290046,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_wyolensis,8.670844023,USML
flower_Eucalyptus_sp3,leaves_Eremophila_maculata,5.865116197,USML
flower_Eucalyptus_sp3,leaves_Verticordia_dichroma,9.301263288,USML
flower_Eucalyptus_sp3,leaves_Chamelaucium_uncinatum,9.6193079,USML
flower_Eucalyptus_sp3,leaves_Gastrolobium_bilobus,6.104920976,USML
flower_Eucalyptus_sp3,leaves_Eremophila_calorhabdos,5.551813993,USML
flower_Eucalyptus_sp3,leaves_Scholtzia_spathulata,7.778585971,USML
flower_Eucalyptus_sp3,leaves_Goodenia_sp,6.538618098,USML
flower_Eucalyptus_sp3,leaves_Eremophila_hygrophana,1.653681735,USML
flower_Eucalyptus_sp3,leaves_Eremophila_georgei,5.758981888,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_sp1,6.298781182,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_sp2,5.887357326,USML
flower_Eucalyptus_sp3,leaves_Eucalyptus_sp3,5.901917975,USML
flower_Eucalyptus_sp3,leaves_Callistemon_salignus,4.183051269,USML
flower_Eucalyptus_sp3,leaves_Grevillea_x_semperflorens,8.839826447,USML
flower_Eucalyptus_sp3,leaves_Senna_artemisioides,6.3079141,USML
flower_Eucalyptus_sp3,leaves_Senna_sp,7.426672988,USML
flower_Eucalyptus_sp3,leaves_Chorizema_cordatum,7.072563964,USML
flower_Eucalyptus_sp3,leaves_Melaleuca_spathulata,8.16552632,USML
flower_Eucalyptus_sp3,leaves_Phebalium_sp,5.942895707,USML
flower_Eucalyptus_sp3,leaves_Grevillea_barklyana,6.355429451,USML
flower_Eucalyptus_sp3,leaves_Acacia_spilleriana,7.43678181,USML
flower_Eucalyptus_sp3,leaves_Ozothamnus_diosmifolius,8.370966532,USML
flower_Eucalyptus_sp3,leaves_Eriostemon_australasius,5.374488309,USML
flower_Eucalyptus_sp3,leaves_Chamelaucium_.Lilac_Spring.,9.078944672,USML
flower_Eucalyptus_sp3,leaves_Epacris_impressa_.Bega.,8.303324508,USML
flower_Eucalyptus_sp3,leaves_Epacris_longiflora,6.695243298,USML
flower_Eucalyptus_sp3,leaves_Actinotus_helianthi,5.15399315,USML
flower_Eucalyptus_sp3,leaves_Leptospermum_liversidgei,7.168077038,USML
flower_Eucalyptus_sp3,leaves_Leptospermum_.Freya.,8.185912254,USML
flower_Callistemon_salignus,leaves_Eucalyptus_celastroides,4.784166928,USML
flower_Callistemon_salignus,leaves_Melaleuca_conothamnoides,3.628144243,USML
flower_Callistemon_salignus,leaves_Scholtzia_capitata,6.844464953,USML
flower_Callistemon_salignus,leaves_Eremophila_laanii,1.246714066,USML
flower_Callistemon_salignus,leaves_Callistemon_phoeniceus,7.500088638,USML
flower_Callistemon_salignus,leaves_Grevillea_asteriscosa,2.195022698,USML
flower_Callistemon_salignus,leaves_Grevillea_eriostachys,3.386162144,USML
flower_Callistemon_salignus,leaves_Melaleuca_fulgens,6.927546799,USML
flower_Callistemon_salignus,leaves_Verticordia_plumosa,6.395180935,USML
flower_Callistemon_salignus,leaves_Acacia_glaucoptera,5.788530586,USML
flower_Callistemon_salignus,leaves_Goodenia_scapigera,3.49283844,USML
flower_Callistemon_salignus,leaves_Calothamnus_quadrifidus,10.19977187,USML
flower_Callistemon_salignus,leaves_Eremophila_nivea,6.552799527,USML
flower_Callistemon_salignus,leaves_Olearia_homolepis,2.665911769,USML
flower_Callistemon_salignus,leaves_Daviesia_longifolia,6.972907366,USML
flower_Callistemon_salignus,leaves_Eucalyptus_petiolaris,5.288673297,USML
flower_Callistemon_salignus,leaves_Eucalyptus_wyolensis,7.890372352,USML
flower_Callistemon_salignus,leaves_Eremophila_maculata,5.099440736,USML
flower_Callistemon_salignus,leaves_Verticordia_dichroma,8.598645353,USML
flower_Callistemon_salignus,leaves_Chamelaucium_uncinatum,8.905964105,USML
flower_Callistemon_salignus,leaves_Gastrolobium_bilobus,5.123943954,USML
flower_Callistemon_salignus,leaves_Eremophila_calorhabdos,4.634742344,USML
flower_Callistemon_salignus,leaves_Scholtzia_spathulata,7.011035227,USML
flower_Callistemon_salignus,leaves_Goodenia_sp,5.613641908,USML
flower_Callistemon_salignus,leaves_Eremophila_hygrophana,2.788630461,USML
flower_Callistemon_salignus,leaves_Eremophila_georgei,4.969414329,USML
flower_Callistemon_salignus,leaves_Eucalyptus_sp1,5.446465972,USML
flower_Callistemon_salignus,leaves_Eucalyptus_sp2,5.004304083,USML
flower_Callistemon_salignus,leaves_Eucalyptus_sp3,5.029107231,USML
flower_Callistemon_salignus,leaves_Callistemon_salignus,3.02742648,USML
flower_Callistemon_salignus,leaves_Grevillea_x_semperflorens,8.125668848,USML
flower_Callistemon_salignus,leaves_Senna_artemisioides,5.391803625,USML
flower_Callistemon_salignus,leaves_Senna_sp,6.636638427,USML
flower_Callistemon_salignus,leaves_Chorizema_cordatum,6.242677209,USML
flower_Callistemon_salignus,leaves_Melaleuca_spathulata,7.421522999,USML
flower_Callistemon_salignus,leaves_Phebalium_sp,5.01078019,USML
flower_Callistemon_salignus,leaves_Grevillea_barklyana,5.496412711,USML
flower_Callistemon_salignus,leaves_Acacia_spilleriana,6.663375347,USML
flower_Callistemon_salignus,leaves_Ozothamnus_diosmifolius,7.639524992,USML
flower_Callistemon_salignus,leaves_Eriostemon_australasius,4.492279887,USML
flower_Callistemon_salignus,leaves_Chamelaucium_.Lilac_Spring.,8.357948497,USML
flower_Callistemon_salignus,leaves_Epacris_impressa_.Bega.,7.589600741,USML
flower_Callistemon_salignus,leaves_Epacris_longiflora,5.868352949,USML
flower_Callistemon_salignus,leaves_Actinotus_helianthi,4.24203553,USML
flower_Callistemon_salignus,leaves_Leptospermum_liversidgei,6.377027792,USML
flower_Callistemon_salignus,leaves_Leptospermum_.Freya.,7.430937924,USML
flower_Grevillea_x_semperflorens,leaves_Eucalyptus_celastroides,1.369185896,USML
flower_Grevillea_x_semperflorens,leaves_Melaleuca_conothamnoides,1.627430933,USML
flower_Grevillea_x_semperflorens,leaves_Scholtzia_capitata,2.888077029,USML
flower_Grevillea_x_semperflorens,leaves_Eremophila_laanii,3.290144386,USML
flower_Grevillea_x_semperflorens,leaves_Callistemon_phoeniceus,3.587549507,USML
